,filename,euclidean_distance,value_near_1,value_near_2,value_near_3,value_near_4,value_near_5,value_near_6,value_near_7,value_near_8,value_near_9,value_near_10
126,obj1__42.png,0.03706878566196367,0.03690321609655811,0.03675355081467941,0.03648970798163773,0.036437452772107935,0.03641657049912895,0.03622231409299042,0.036199782860787934,0.03617303577559428,0.03614121792096242,0.03610134512219558
127,obj8__38.png,0.04193055161547161,0.04184750950322372,0.0417035058582731,0.041390522809837044,0.03839179651520231,0.03836928520596168,0.0383647824876049,0.03820338093955527,0.03815487457291181,0.03801269744440185,0.037820075208364064
128,obj10__59.png,0.04428280891303124,0.04385215746162168,0.04189664450495396,0.04179557915198024,0.041506511914364164,0.04113773602005398,0.04020400571618201,0.03992428090912237,0.03969188637924966,0.03957837309497147,0.03948413158562426
129,obj8__25.png,0.04241679353086978,0.04191065871886266,0.0407599163168545,0.04020595474434155,0.03834381764208905,0.038281249975529286,0.03816288844197508,0.038115225433588314,0.03798814196393106,0.03797381485797979,0.03796867047563462
130,obj18__20.png,0.042153524919096665,0.04192152204179907,0.041542127619980926,0.04130038116388104,0.041289684628212045,0.041249710138895425,0.041163047513389256,0.041032611742397175,0.0409590303924059,0.04088246628939413,0.04079217168268672
131,obj7__11.png,0.038418603401976704,0.03824481651552125,0.03787308736357616,0.03782950098346009,0.037739920571608646,0.03771110203262602,0.03745441521180167,0.037410988184725595,0.03730322328918642,0.03716124560904623,0.03703874980881611
132,obj8__8.png,0.04217390611377705,0.04192445591505042,0.04058042039622344,0.040017431928205026,0.039743311974720336,0.03974023333762759,0.039726439172980396,0.03972570819504283,0.03971004254149488,0.03968741677599343,0.03966788769627212
133,obj14__27.png,0.03923913034578856,0.03910154016024828,0.03899498435523811,0.03899342456086503,0.03891220736554889,0.038806956139173183,0.03879198744705703,0.03878680960562838,0.038760838762889584,0.03874436972508489,0.03873590702013919
134,obj20__37.png,0.04022596740600755,0.04002004649258711,0.03980801063497601,0.03980320145765297,0.0397990968972034,0.03970863095931557,0.0395968272880509,0.03956103352419474,0.039495706450346835,0.03947779581248878,0.03916786821449017
135,obj12__7.png,0.04001453640869809,0.03967883650823219,0.0383404460654953,0.03830682244536698,0.038297775413311134,0.038275237761942506,0.03824032804773977,0.038224200075367656,0.038221856141263916,0.03821258926509368,0.03816344979090284
136,obj16__53.png,0.03953010118837411,0.039324819440838196,0.03904170309997601,0.03894904859591978,0.03890419259069988,0.03881998911848306,0.03881809217187379,0.038802477500984874,0.03875345425126762,0.03873094402000092,0.038605995445827296
137,obj2__69.png,0.03761248976276691,0.03757833871724555,0.037046559391560395,0.03690304237403459,0.0368097006635209,0.03672839883866268,0.036661058306452984,0.0365993503295467,0.036426223937718834,0.03641055627364596,0.03639909041280328
138,obj4__64.png,0.03972793496672566,0.03920845140530711,0.03866842098743438,0.03865290323206729,0.03864395856799013,0.03849100626144469,0.03845816999584466,0.03845791535150956,0.038423780295036195,0.03841127171936485,0.03836402383115559
139,obj3__30.png,0.04096975660054487,0.04085116763804199,0.04053897756966166,0.04053805418491059,0.04038119594200256,0.04035409552887172,0.0403020158373181,0.04019907544816591,0.04019657616414983,0.040195421196255084,0.040053751769252285
140,obj7__20.png,0.03916916427643458,0.038716918280713705,0.038209235819355765,0.03807290717778999,0.03806196041131424,0.03796150517500209,0.03794257379335696,0.03780201873319113,0.03762637806898591,0.03732259309282449,0.037226767673942715
141,obj9__12.png,0.039253366579608026,0.03904006850751381,0.03901089586054134,0.03862132154269142,0.0374913715411324,0.03690075563275916,0.0368249681098654,0.03648095750344486,0.03632492233223732,0.03609455110716583,0.035784775644755934
142,obj11__41.png,0.04236565376382629,0.04201131390311475,0.03897134259775068,0.03877046919946176,0.038662972572391575,0.038541379977978234,0.03847124280786985,0.03841809451722938,0.03835217262559096,0.038339858645616995,0.038307106522070845
143,obj1__70.png,0.03652295423550408,0.036374268113829586,0.03626261271727145,0.03620001005721643,0.036143771728554215,0.03611624220293685,0.035987670476810354,0.03598160777372198,0.035965119250663945,0.03591094122635042,0.035900794521091794
144,obj13__22.png,0.043609829991699024,0.04339242806742064,0.04007110359635524,0.039213005757385164,0.03868694908801792,0.03862970187628092,0.03860964231606237,0.038350487288303176,0.038246072909570196,0.03823899444144456,0.0381790157973273
145,obj5__17.png,0.03728015872956309,0.037259468083881954,0.0372225761675381,0.03719632184689997,0.03716357072071862,0.03714653129477972,0.03711372210701649,0.037064592153404144,0.037047343703526234,0.037019405997035945,0.036900314811841375
146,obj17__8.png,0.03970108070970795,0.03967042022623457,0.039565856290260715,0.03955203817305322,0.03950054103552867,0.039471236372636526,0.03947092252792791,0.0394674354812716,0.03943873827451313,0.039428635714344,0.039423749552293996
147,obj18__5.png,0.04203642013932075,0.04199049196812909,0.04186195904250204,0.041490727536702465,0.041348747920629945,0.04131818924885325,0.04108661594925653,0.04094829072473718,0.04088707461815004,0.04087177230641895,0.04058249084487749
148,obj14__43.png,0.03951470948006994,0.039379628116792444,0.03936829246556959,0.03925867191402717,0.03923706349144448,0.039133575189932324,0.039116421652421254,0.03911157609407553,0.03908685440263997,0.03892017796051874,0.03883872834674572
149,obj15__44.png,0.04184919943586533,0.04184571922542556,0.041751585164596684,0.041706885531080366,0.04169635988206372,0.041568832682845766,0.04155454918473441,0.04150590569714263,0.041476471728644264,0.04147440713980577,0.041413986072320295
150,obj6__20.png,0.03579804412490509,0.03560932511546506,0.03556253664266141,0.03536186745684287,0.03528329023975381,0.03524008038801128,0.03513269745771611,0.03507012623811018,0.03504947605483516,0.03489381000718948,0.03488338724527158
151,obj9__67.png,0.03865574865223256,0.03857582630831461,0.03855418283058807,0.038477853357064974,0.03846170795296472,0.038448513660457796,0.03841226378953146,0.038398109550409655,0.03839310013013885,0.03833113183641675,0.038329966471925
152,obj5__27.png,0.041146286787526104,0.04068909442041354,0.040489268101173544,0.04004834310221472,0.04002175984482064,0.03929476983540168,0.039165458498560374,0.03913906814384231,0.03903066368839351,0.03890900911489388,0.038902711028376356
153,obj1__64.png,0.03666261722264777,0.03662300403043867,0.03658737354788033,0.03655122807098652,0.036539406776141405,0.03647906601622136,0.03647514664385204,0.03646772828892759,0.03644054969427447,0.03642968916979736,0.0364011355753007
154,obj9__20.png,0.03636368366457915,0.036197058147260035,0.036062103117848125,0.03604318448477714,0.03602878263100189,0.036021756460068256,0.0360043222273405,0.03599193859645254,0.035925925907388766,0.035916204656279115,0.035850493704389176
155,obj17__43.png,0.04012850902125729,0.04007495462318934,0.04007112320695435,0.040061153922657085,0.04005001147737138,0.04004323169861792,0.03999433170656646,0.03998362247421252,0.039967473582222406,0.03995078213363626,0.03991169875642384
156,obj10__33.png,0.038386620208280584,0.038366455249893225,0.03836331501765447,0.03833539414719117,0.038279581186972014,0.038185120567890286,0.0381441019757496,0.0381174849261536,0.037969017308801485,0.03789728192057276,0.03789319175837276
157,obj15__7.png,0.041566416582226366,0.04146370251586308,0.04141607928128976,0.04139088505480484,0.04132399728436505,0.04129612002218695,0.041232015538838006,0.04120668034003604,0.041124983963307236,0.041074838765633226,0.04106601682313747
158,obj16__33.png,0.0399409576808771,0.0396708646544106,0.03917061772379251,0.039038074195904264,0.03891623125955984,0.03890706661234285,0.03882115021651337,0.03881496932301434,0.038805243923139304,0.038781495297170836,0.03873017214917629
159,obj16__70.png,0.04010283189236363,0.03985591955604669,0.03916975929835055,0.03879420664637469,0.03817833246910388,0.03812243465573653,0.03811231923462004,0.038077374257060356,0.03805406838539827,0.03804796272250739,0.03799393003394762
160,obj19__30.png,0.041160955257339475,0.04092606215712613,0.04081113007295254,0.0407174462078354,0.04024875526771605,0.04015586892608225,0.040133358295727756,0.04012936480877497,0.0401188032454299,0.040066094986924594,0.03995066091276017
161,obj17__53.png,0.04005415765763491,0.040039415129835304,0.040035383656815464,0.04003268514620835,0.040002290408261115,0.03997640572705846,0.0399564225963508,0.039944380635138804,0.03990620720864171,0.03987220924955236,0.03985258713278133
162,obj18__15.png,0.04143481047928972,0.04110108280984033,0.040800246060961776,0.040756999563319976,0.040724249524380356,0.04055239185628014,0.04049271138698514,0.040375745991444494,0.04012177775707745,0.04006451503942697,0.039900830189842626
163,obj12__45.png,0.040030042535202266,0.03989979386643652,0.03961739308315184,0.039585084932444774,0.03956461060970152,0.03952887493658952,0.039516826518160277,0.03950644436785415,0.039477487188851655,0.039464605323993936,0.039461338639988866
164,obj14__18.png,0.040075689832863914,0.04003530735101155,0.04000025679310206,0.03994346534257563,0.039934570200120735,0.03993177255368687,0.03993128793933138,0.03990522593573146,0.039811261693369134,0.0397891591469752,0.039781813422265035
165,obj2__37.png,0.036977465706938696,0.03687939445105929,0.0368658435839164,0.036735409744353575,0.03669703073272518,0.0366594233644587,0.036466554996513044,0.03627381867138683,0.03625843684754207,0.036212500635931934,0.03604875627082463
166,obj16__19.png,0.039957307961057655,0.0396894459781066,0.0390221516513927,0.03899828092853888,0.038901961052338986,0.038894824143201195,0.03888930253854937,0.03887385214275426,0.03885379948084825,0.03879732205574118,0.038790686266576876
167,obj6__5.png,0.04088271268723155,0.04065692963763725,0.04051779506122261,0.040145415350583497,0.039764243842512266,0.03972450995179755,0.03960462957795446,0.039528827519736215,0.03951186140529408,0.039267176315585094,0.039265650739989555
168,obj6__35.png,0.0400248125989889,0.03998258493137607,0.039966935611868176,0.03993484752572138,0.039685953978495205,0.039657623256068995,0.039494777135960606,0.03945838497249362,0.0394322159759386,0.03943196185285262,0.039393680647271216
169,obj8__40.png,0.04242096324430122,0.04225664045997775,0.04185215502255641,0.04128591569518449,0.039203260270355644,0.038577570902538424,0.038559374753860044,0.03841587448653465,0.03826569485184306,0.03817054477238589,0.03815461816412145
170,obj5__20.png,0.03650335501789981,0.036313755337245124,0.03628547062146428,0.036283749565337226,0.03605706889256033,0.035967158502865165,0.035857549730752274,0.035819288917105174,0.035806356390040026,0.03579909624524576,0.03577076205381687
171,obj10__26.png,0.04194108698700758,0.04168025461760836,0.03976600398183499,0.03936851691114346,0.039052897887566135,0.03849321760297234,0.03783182823155194,0.03778303674766828,0.03755975865074105,0.037374517391507836,0.03721695891841899
172,obj19__45.png,0.04064221939021882,0.0404667629764824,0.03993435326656027,0.03955740645325628,0.039528083598882616,0.039453896537999654,0.03942970967300457,0.03916527688235474,0.03886115489664639,0.03883953147505033,0.038721316793632804
173,obj8__14.png,0.04118127672417354,0.04094447596998319,0.04046666953449385,0.03995864202041514,0.038184086182807,0.03818332233148216,0.0381063077438853,0.03805328535869169,0.03805071465191333,0.03804833901769919,0.03802027093302845
174,obj14__22.png,0.040683506856871596,0.0405115310327254,0.04050807618128978,0.040473997996549584,0.04045609460131561,0.04042648589490658,0.0404027102648804,0.040390116773532124,0.040381187310763296,0.04030457183940455,0.04026503154902431
175,obj9__47.png,0.03934896374613313,0.03931704394571505,0.039034074256599764,0.03851687256025201,0.038220416032905206,0.03776565234498464,0.037763011162196214,0.0376760780465194,0.036987918715468054,0.03691297218054377,0.03666040373353614
176,obj8__4.png,0.040934216147430744,0.040637206953027076,0.0402426933316425,0.040207880520281,0.040190127330396314,0.040073999691032904,0.040036528712602236,0.04000429963950299,0.04000072122865804,0.03984397133119506,0.039769520015931877
177,obj7__37.png,0.03842597248413984,0.03834557566829779,0.038344004544852144,0.03830048415629013,0.03823262183240492,0.03816973450831408,0.03808454010647248,0.03805440585032165,0.03804405533652851,0.03797799302619994,0.03796069877254123
178,obj16__65.png,0.039767929586771535,0.039463690497168136,0.03873458919692687,0.03855017722759782,0.03845822457819555,0.03844953830059725,0.03842671767934117,0.038418345806887105,0.0384139722614482,0.038367930940950846,0.038367088103345076
179,obj10__25.png,0.042588286186277954,0.04215882847168327,0.04045361452429732,0.04000780586527624,0.039753266959850105,0.03922942708819295,0.03843723653959043,0.03841608211955369,0.0379942344488444,0.037868832494608234,0.03785065354306774
180,obj16__16.png,0.03981586536841325,0.039544264361058644,0.03905054767783209,0.0389644244766694,0.038894096943094,0.03889330222824352,0.03889189736309077,0.038867823469817014,0.0388663705175902,0.03877059957496863,0.03876346974538812
181,obj4__69.png,0.03897938768514892,0.038975723078387856,0.038896308586609224,0.03884485711962786,0.03877746259777252,0.038633951373775136,0.03855030854963037,0.03854826817569776,0.038494307144141544,0.0384647346589932,0.038436969473225994
182,obj10__57.png,0.04400476185747321,0.04354863759086813,0.04243396476539013,0.04194054828014161,0.04172378938180736,0.04157795836487856,0.04086682374751999,0.04026768157877258,0.04023905100292772,0.039810067166834086,0.03979543068534043
183,obj4__46.png,0.03986263697678591,0.03983737653071032,0.039836357939048175,0.03980235330122457,0.039739510159124726,0.039737705326830845,0.03972596339681008,0.03972394887992153,0.039720882027778494,0.03969045861953556,0.03967630469316862
184,obj18__31.png,0.04290685089242844,0.042243981241631604,0.04175216719018734,0.04159758285912096,0.041439035248819485,0.041213958049789494,0.04115225317551283,0.04104445219475431,0.04104076302147325,0.04102592351557757,0.04097329635959988
185,obj10__51.png,0.04333141414999478,0.043191086318679905,0.042146421080134534,0.041713448303518814,0.04144341531748939,0.040512774085917934,0.04050457104359392,0.040425739013466556,0.04021436430092842,0.03932007279651171,0.03906167109014648
186,obj3__63.png,0.04079300485320522,0.040783141576545265,0.04028946632225633,0.039830581505544436,0.039768865187965595,0.03958463109154027,0.03931856518203261,0.03920643984667817,0.03919691540657736,0.039165539875145816,0.03916077076899911
187,obj17__9.png,0.0397103684941475,0.03968212731002259,0.03957908456444254,0.03956346417046246,0.0395108756175204,0.039489402342481016,0.03944801249856361,0.039442844251883366,0.039435866372894,0.0394345027048905,0.03941958467069757
188,obj17__54.png,0.04005322334801772,0.04003182724359482,0.04002454903024299,0.04001960973243257,0.04000056885661842,0.039974165512361375,0.03994392266939902,0.03994117808839499,0.03990850548153058,0.03987180824503143,0.039861290694567356
189,obj1__32.png,0.03675201553398645,0.03666657752036747,0.036602479312142555,0.03658743601890307,0.03656604360975455,0.03656103191844933,0.036483317880318424,0.036475100812459825,0.03641060629063841,0.03636524760093483,0.03635624160370746
190,obj9__38.png,0.03832162509376829,0.038066462789095534,0.037961339236687354,0.03781908461977143,0.037736071136219906,0.03758588278082169,0.037575408290021685,0.03742941966312211,0.0374234399465534,0.03729066296310368,0.037281065913370943
191,obj15__55.png,0.042034004853470815,0.042017187869619714,0.041973177641793404,0.04193344178349382,0.04185530251811652,0.041809569665738004,0.041776823619845305,0.04165019209959346,0.041642709848027634,0.041581549702844285,0.04152768106467053
192,obj9__10.png,0.039703869240464075,0.039645830863255314,0.039316594084822874,0.03883615191340874,0.03877801391117426,0.03865743930848944,0.0386170143469702,0.03848504684629063,0.037815449644597224,0.03779116797254076,0.03723844298006365
193,obj15__23.png,0.04205359471584131,0.04199433310795497,0.041940023074138584,0.04181840219949111,0.041806716391371304,0.041778111967750046,0.041759590206885557,0.04172311359065488,0.04166313428763235,0.041607266742688345,0.041597862118200095
194,obj2__60.png,0.03732716090370128,0.03684096245823368,0.036661081216917496,0.03613390254794814,0.03606569474511798,0.03601755424690769,0.035996470471994946,0.0359090222378519,0.035897187579907015,0.035786365845538376,0.03571725094258916
195,obj16__62.png,0.039740191963115776,0.03945187633986901,0.03871179123467617,0.03866945177563709,0.03858481700467416,0.03856689372711957,0.0385570360853273,0.03855105306907248,0.038532378992674254,0.03853115250159266,0.038467643553742284
196,obj11__70.png,0.04154738283797102,0.04124269669834522,0.03888647382705034,0.03849220229856708,0.038472561619738284,0.038375331941102354,0.038196779117867244,0.03811886481044155,0.03807778398093218,0.03806652935963219,0.03801496910335653
197,obj20__68.png,0.04037867298681146,0.04009132927676581,0.0397545621986565,0.03973017511301298,0.03965662240886562,0.039651995272572925,0.03963418034454453,0.039473397278986314,0.03943340653863471,0.03942581064702068,0.03934771035283422
198,obj4__39.png,0.0407110182757947,0.040676536185366916,0.040595183982574855,0.04039623891673256,0.04038410872515729,0.04032788832729138,0.04026591586396168,0.04019879906625996,0.04013293719465109,0.04010548723544498,0.04000584421974937
199,obj20__44.png,0.04072036605448027,0.040575727563665474,0.04050754043546929,0.040414465156193256,0.04027074417083742,0.04021470452293447,0.04017773137522545,0.03992199911237979,0.03986880472721732,0.03986345154396208,0.03975124636863629
200,obj15__1.png,0.04147450396443822,0.04137376293373407,0.04131744408829977,0.04130612717193322,0.04125255557307542,0.04119806648189895,0.04117921094991727,0.04110098357980242,0.04101801351069236,0.04100349612032924,0.04097462239610591
201,obj10__44.png,0.041724464359463136,0.041679275306860476,0.03875861315461169,0.03827025629380311,0.03825831825966507,0.03819890159432016,0.03817568011516245,0.038041602776591445,0.03799010892908918,0.03793383925985831,0.03781779145961685
202,obj14__35.png,0.03996924702460517,0.03994043203333391,0.03989398890547386,0.039859959422639465,0.03983275081380222,0.039822727452661404,0.039812278552740464,0.0397925135131738,0.03975541220042358,0.0396950250695192,0.03969459731303707
203,obj17__22.png,0.03994638989469637,0.03994008320421369,0.039817960636669196,0.03981705760051064,0.03975705948063133,0.03974234235389827,0.039688047425913496,0.03963396977320328,0.03960840082666843,0.03959162509747522,0.03957477226320325
204,obj2__6.png,0.03629086296104321,0.036251474676814284,0.03614670040768502,0.035939513009624925,0.03580866908519456,0.03567301075198871,0.03565396839928997,0.03555792650178727,0.03554462027383059,0.0353597215680103,0.03531117421529037
205,obj10__10.png,0.04322214610855137,0.043038661408578545,0.040670099240113944,0.04042343713937807,0.04008720883063752,0.03995259499347832,0.039467544116166334,0.03886320656243146,0.03858660958944097,0.038555534811765775,0.03844523811767474
206,obj10__1.png,0.03840925888339106,0.038348463799964205,0.03691460170701769,0.03658780422851836,0.03655908841361488,0.03651384659483981,0.036223600730151934,0.03617206972536133,0.036168713579836774,0.036161634558250444,0.03606018527326177
207,obj18__39.png,0.042458266140005425,0.04194999216562053,0.04185846358621338,0.041812194969617925,0.04175108564734005,0.04166900673927055,0.04130367336385081,0.04130186418140755,0.041175422681221395,0.041080184144737256,0.04107122756367683
208,obj4__24.png,0.04047941342600176,0.04044294351511961,0.040433063546092475,0.040299633059993414,0.04028472797669519,0.04016933420546082,0.04011593387736312,0.04007087811092474,0.03985845245174524,0.03981090654314343,0.03978433404308108
209,obj3__43.png,0.04040545790201527,0.04033677569247983,0.04027381705602136,0.04012541288339127,0.04007613128309714,0.03978325584080991,0.03946121766370923,0.03942375648219656,0.03940401676669641,0.039316151850862624,0.03928854397482791
210,obj12__52.png,0.04006208002448217,0.039989443090847315,0.039915547909969415,0.03986522027346218,0.039861312107547425,0.03983722959565974,0.039832165726659645,0.039820967123673195,0.039815279978042045,0.039783416631388714,0.039764314012776074
211,obj15__65.png,0.04181308245000493,0.04173609682459712,0.04165042941143629,0.04164943068669111,0.04163019044893999,0.04158764831047504,0.04150934239411145,0.041430574137744314,0.041378597178054484,0.041272054453573404,0.04125859045849258
212,obj18__21.png,0.04143491538414688,0.041290378179812785,0.041214961734437755,0.04060417761838063,0.04059350855171138,0.04054894870934738,0.04044823376550042,0.040361868266133985,0.04025623371705923,0.040235612605642034,0.04008358637894749
213,obj17__37.png,0.03998261328376318,0.03996033804262528,0.039944471993239805,0.039916929020600206,0.03991243151461059,0.03989849542875488,0.03988734577746423,0.03985764891276885,0.039822240827432714,0.03981379435175574,0.03974364615545364
214,obj10__61.png,0.04378595878377216,0.043448325359323234,0.04109848283268233,0.04081700930825572,0.04076820384565586,0.03988730679176947,0.03958570697681606,0.03928222489560213,0.039157879075087706,0.03886943700478792,0.03879886722707526
215,obj6__52.png,0.0354674288740893,0.03539609688229539,0.035301169951157556,0.03524890960749223,0.035196293501216065,0.03506350187238436,0.035033650053291183,0.03499313541455382,0.03498212529518785,0.03494455772458364,0.034932572606082436
216,obj6__3.png,0.040785530946458,0.040513773012130945,0.04046451446923134,0.040230041222392904,0.03997473012958924,0.03983321656835304,0.03982424981390844,0.03960654986745475,0.03956919794146467,0.03949300661307024,0.03948008258555
217,obj2__46.png,0.037123395967004987,0.03663649917900523,0.0359683861736254,0.035818323993825334,0.03552739938358925,0.035504709474842855,0.035444451382870314,0.035424616560270655,0.035395988220068945,0.03539273234928999,0.03535727262851756
218,obj4__53.png,0.03928239992688213,0.03919262254738354,0.03879930050567671,0.03879715966336396,0.03877709209746639,0.03874328683389887,0.03870777304183589,0.03869189607905296,0.03867763383318652,0.03865881584388133,0.03865066880446741
219,obj6__64.png,0.04016630649987418,0.03981884750690893,0.039719124013828336,0.03932611688306576,0.03925091952223468,0.03915652558689337,0.03906811011910939,0.03902508987708077,0.03899843787846613,0.03895158393292491,0.03892966807298098
220,obj5__23.png,0.03909961265297319,0.038772464478760954,0.03850064723796397,0.038372392908794795,0.03798755137373772,0.037952083630627756,0.037470859199183214,0.03742264014613717,0.037394307423187875,0.03724092841306572,0.03692335091402019
221,obj10__6.png,0.04098828949165488,0.040783312526934894,0.03917074201197966,0.038822145091459495,0.03788114460064555,0.037745774340035475,0.03764435707674338,0.03755635453029167,0.03748094772384261,0.03732843144679503,0.03731663815025825
222,obj13__19.png,0.04283155203984181,0.042652360104083575,0.039831737883553604,0.03903907170513531,0.03872580500503329,0.03867364998008868,0.03858309176599751,0.038517516837624076,0.038492503465021435,0.03843225319683332,0.038264338136344674
223,obj20__56.png,0.04050466176180461,0.040474483288755435,0.04041887613570985,0.0402252764527534,0.040077545977789064,0.04001670133650892,0.03998514141630369,0.03988274969962773,0.03979390818762645,0.039723343943677436,0.03964665794157606
224,obj8__12.png,0.04188418767740898,0.04167182461152233,0.04084591399344787,0.040339736813024295,0.03858398015530051,0.03856525747410555,0.038534148963846736,0.03852681545221901,0.038507334110334905,0.03850585982852836,0.038446572212422925
225,obj15__6.png,0.04172227161273308,0.04162457851610853,0.041585759562308075,0.04156056493762663,0.041497301573582494,0.04147253142825048,0.04141026002708267,0.04135520581096447,0.041292808035283755,0.04126115476314276,0.04123928976269737
226,obj14__21.png,0.040967079220372266,0.04082844100213906,0.04077043838743698,0.04075638707239061,0.040740374558938926,0.04070722073171494,0.040665402686582246,0.040617939708425095,0.04061154835965917,0.04060615508070466,0.0406021429567718
227,obj18__49.png,0.04254220032772382,0.04251950491803285,0.042051438669392156,0.04193425078966804,0.041870645179130035,0.04182621433893141,0.041564127234040196,0.04151595060275525,0.04140390670509351,0.04130835959668831,0.04121152856008107
228,obj13__24.png,0.044065225201559095,0.04364553489487959,0.04028843900931089,0.039487786319057486,0.038487405382925485,0.03846952554749077,0.03845309355479324,0.03836726655438877,0.03827346846599425,0.038135520078727565,0.03809197885455105
229,obj7__3.png,0.038396670275453494,0.038319199304744825,0.03809282596872881,0.03793560361276835,0.037525811131704404,0.03747034723316731,0.037371435534304,0.037333523694444426,0.037216908569251514,0.037198081927562715,0.03717121934351873
230,obj2__39.png,0.03706600676453004,0.036855118835162536,0.036768716988214475,0.036752940191540025,0.03659943222471425,0.03658196788351526,0.036515528997729745,0.03648529694352596,0.036479734665176754,0.03643454054237307,0.03630664896998828
231,obj16__32.png,0.04012803852057044,0.03986090049702846,0.039276366864414936,0.038816530678995396,0.03879497568266283,0.038714928891329124,0.03863453042888782,0.038586347564898454,0.03857670947570132,0.03851834461161237,0.03851050342163527
232,obj3__57.png,0.037810550790659134,0.03779121246691754,0.0376929370571083,0.037520035813795975,0.037512542393375536,0.037051854966869004,0.0368973158583456,0.03688775352123523,0.03683567846251089,0.03680993999729003,0.03674157402240532
233,obj10__35.png,0.03890412535131858,0.038875522463682845,0.03876128140329582,0.03873158948934393,0.038718087873684234,0.03857502991931017,0.03849123724297323,0.03848629864193934,0.038484987106174685,0.03837432815016501,0.03836884449770706
234,obj10__21.png,0.043046473864356546,0.04249108613184395,0.04201446942546335,0.04120967337263381,0.041195662817527505,0.04096530706734428,0.04079265717323985,0.03984140602600968,0.03975980726865099,0.03965140787257181,0.03948637930891789
235,obj2__24.png,0.037377562887097295,0.037274788143084665,0.03663954892185718,0.036587505768634385,0.036553042804612246,0.036358764317487344,0.03616517969229224,0.03597717391752829,0.0359553370406887,0.03585754809995053,0.03579723903078041
236,obj8__68.png,0.04103681106542865,0.040830596774612336,0.04022104028864047,0.03978403039266102,0.039687605924285295,0.039666694844572574,0.03964365589752277,0.039627443295351186,0.03957469258656104,0.03955107091184977,0.03955101138360039
237,obj19__16.png,0.03870495281424101,0.03865854506975201,0.03865154036851019,0.038471082603965395,0.038436251480523084,0.03836124965093109,0.038232053643799634,0.03819116579176325,0.03810610270601347,0.03803840914655104,0.03790331521834846
238,obj5__71.png,0.038867483707262125,0.038450556191553555,0.03840920663521291,0.03833317697926759,0.03816667815846982,0.03807657967259453,0.03803920213535813,0.03803427923134551,0.03793566841581389,0.03785897401033805,0.037823977341900544
239,obj3__18.png,0.036210295278803824,0.03611142925947894,0.036015190750846186,0.03591706789391112,0.03568338307105706,0.035368702385255,0.035356506391356596,0.035343602303782314,0.03532841632943753,0.03524471944460834,0.03518733243181985
240,obj7__71.png,0.03667023647897313,0.036641188210613504,0.0365704808144299,0.036567539917170995,0.03656612429099613,0.03654300466975309,0.036482186959749925,0.036456340360302326,0.036445812444263204,0.03643349834927147,0.036406352486066405
241,obj18__68.png,0.04260952385408369,0.04211347958388514,0.04210650441620873,0.04210399462466319,0.04205072745313799,0.04202619317718858,0.041584146025618704,0.041470481851697015,0.04132616840432539,0.041251387399425174,0.04123816743302304
242,obj14__37.png,0.04018109896032336,0.040106180682377666,0.04009990236338836,0.04006281678079099,0.040058534441854934,0.040025454616129115,0.03998984313171342,0.03997052714130918,0.03995920310545776,0.03993831387293096,0.039860994805702765
243,obj7__28.png,0.0405632409261566,0.03962561666322994,0.03953655626567283,0.039532429504996726,0.03937051176678948,0.039278555074474336,0.039253964734619756,0.039093659301317425,0.03856128989531413,0.038441605671902176,0.03810572323536045
244,obj3__14.png,0.038873278334057175,0.038510846476706696,0.037995528634001484,0.03789352094766307,0.037739971408842964,0.037739690835016194,0.03757889312266329,0.03748264358261799,0.037371660574272055,0.037259679156080805,0.037195835287703066
245,obj14__29.png,0.03954859686268335,0.039333606098974475,0.03917881368792891,0.03917320372952848,0.03915042564555232,0.03910512586470306,0.0390289878033463,0.03900299999258267,0.038932004147962475,0.038864001992839584,0.03881189654603962
246,obj11__56.png,0.04433869835698156,0.044225819712723366,0.04262807082558624,0.042248248014960174,0.04204629719500792,0.04189989006456742,0.041696178415831515,0.04138951866263087,0.041363210692363164,0.0411732306548345,0.04109962856581428
247,obj12__58.png,0.03956573020807461,0.039526203235277765,0.03942243516326273,0.03940861738119904,0.03939567466549828,0.039380490477059604,0.03937963809976466,0.03937099738549662,0.03934937628692727,0.03928153252478382,0.03927938514695509
248,obj7__46.png,0.038239507731811846,0.03793840444295438,0.037915051902490955,0.037820526290746906,0.0376860592288679,0.03744160614382806,0.03729842235656898,0.037287238557731986,0.037279077416415146,0.03723696657609068,0.037147634363884637
249,obj13__31.png,0.04153933940355035,0.04143858231779688,0.03822833014725936,0.03818073170144878,0.03777069051793404,0.037725711806500986,0.0376286138950692,0.03761298018822249,0.03737021641366327,0.03729397309301816,0.03722663766872124
250,obj6__47.png,0.03884306587501941,0.03880512619215359,0.03822620341933414,0.03806294162137223,0.03794572236224087,0.03788702680474957,0.03774833637287727,0.03768379956586094,0.037606571963480516,0.03749594857246679,0.03745771475455175
251,obj2__40.png,0.03670206171941162,0.03656042931812274,0.036505168319908625,0.036434567393745905,0.036330245852784805,0.036300769963970754,0.036249481089744726,0.03622958530632675,0.03615791310630886,0.03611915750522124,0.03605742609565925
252,obj2__55.png,0.03940216719950193,0.03922486671090058,0.03917796095043671,0.039102963035778336,0.0390460257660365,0.03903890933571942,0.038987276674263646,0.03896913626486869,0.03895556214711564,0.03895129477392877,0.03894543111821259
